index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3092050.56892644,42341872.2911043,-7819.33341910765,12.6081204322647,37105795.6037811,1,9.02857226869154e-06,1.58546280290694,471,257,2022,12,1,17,0,0.3
11158,3972535.81369897,32422025.9781234,-9449.22180536449,13.210917265697,27184038.7823177,1,-4.76336882802454e-05,1.55842502054093,74,257,2022,12,1,17,0,0.3
14318,4246177.0263491,41999403.4885096,-10331.2303228696,12.6935053674651,36764395.9724018,1,-5.92117588298365e-05,1.55420520184844,12,257,2022,12,1,17,0,0.3
15139,3176475.10159413,41653027.4858509,-7994.60868144968,13.208728250869,36415862.5414512,1,4.38647017266555e-06,1.58342212789761,441,257,2022,12,1,17,0,0.3
22839,3099816.52577149,42011662.9914362,-7790.87451562651,13.0085853882451,36775508.0396516,1,9.88351432933691e-06,1.58538334000927,469,257,2022,12,1,17,0,0.3
28786,3905838.47715212,41977209.3020407,-7120.1637996586,11.5952874731262,36738131.0732511,1,2.81500976387475e-05,1.563457941155,148,256,2022,12,1,17,0,0.3
30580,3147226.38301041,45883058.7323535,-8076.84843571886,14.7029386384985,40645933.0946098,1,1.90664439662221e-06,1.58282773317024,432,257,2022,12,1,17,0,0.3
32483,3498914.80846376,19833213.6377334,-8011.58168615263,17.5748153252766,14593792.3303043,1,9.78252169947132e-06,1.58020646082145,394,257,2022,12,1,17,0,0.3
38187,3720059.37472305,39552881.5016745,438865.555794981,17.9798188161778,34315828.1317624,1,0.0130270073487839,1.56835359841938,220,65,2022,12,1,17,0,0.3
40141,3575055.01547502,42010581.3271394,-14817.3993217337,11.706073740431,36770565.3915572,1,-0.000181206177031719,1.57246035715713,280,259,2022,12,1,17,0,0.3
43463,4171755.56433943,41952382.3394136,-2655.91543496736,11.7939458218317,36716220.7933502,1,0.000149754801640134,1.55621061444362,42,254,2022,12,1,17,0,0.3
