index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3070428.17129198,42343453.987809,-3690.71559859023,12.608117806227,37105750.731398,1,0.00012013277431994,1.58597144271046,478,255,2022,12,1,17,0,7.5
11158,3947302.12495885,32432561.4595163,-4235.84956758292,13.2115847963917,27192396.6833783,1,0.000143881499594451,1.55925565704435,86,254,2022,12,1,17,0,7.5
14318,4224736.17835481,42001575.7132012,-5362.07901519231,12.6935029158587,36764354.4662761,1,7.57868156364879e-05,1.55471360065941,20,255,2022,12,1,17,0,7.5
15139,3154600.78223464,41654671.5766932,-4214.12607770814,13.2087271983865,36415844.8921917,1,0.000108035562762511,1.58394729584424,448,255,2022,12,1,17,0,7.5
22839,3078440.14034225,42013209.8584764,-2189.04755744918,13.0085803896158,36775423.3858638,1,0.00016204530869867,1.58588987339815,477,255,2022,12,1,17,0,7.5
28786,3883791.64592482,41979250.3705929,-7080.85195422499,11.5952872433288,36738127.1854524,1,2.90564733197172e-05,1.5639831608206,156,256,2022,12,1,17,0,7.5
30580,3137053.92337626,45901498.9255752,-5576.39388195237,14.7038264062525,40662553.6667477,1,6.32507861482648e-05,1.58300532476923,435,256,2022,12,1,17,0,7.5
32483,3462608.3528665,19832712.300311,-1781.16462484027,17.5745096327985,14591738.4406416,1,0.000436354308951818,1.58250748750996,427,250,2022,12,1,17,0,7.5
38187,3701758.87395193,39551109.2118645,438681.201149683,17.9795835785874,34312110.7992854,1,0.0130228701580035,1.56880653128538,227,65,2022,12,1,17,0,7.5
40141,3552995.13577744,42012451.2205979,-14775.5085828615,11.7060736612195,36770564.0502483,1,-0.000180230475747622,1.57298545704915,288,259,2022,12,1,17,0,7.5
43463,4149722.58812381,41954562.9903577,-2614.74681948011,11.7939455877877,36716216.8360619,1,0.000150712302213246,1.55673581010383,49,254,2022,12,1,17,0,7.5
