index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3080638.85163201,42342708.5003408,-5640.34087285952,12.6081190458125,37105771.9127919,1,6.76668699140444e-05,1.58573125160797,475,256,2022,12,1,17,0,4.1
11158,3959218.32597648,32427588.7660575,-6697.72029219673,13.2112695795613,27188449.651704,1,5.34584369149923e-05,1.55886347047566,80,255,2022,12,1,17,0,4.1
14318,4234861.16821681,42000551.3781375,-7708.62295526235,12.6935040729831,36764374.0565886,1,1.20374511502269e-05,1.55447352331152,16,256,2022,12,1,17,0,4.1
15139,3164930.43374012,41653896.6717871,-5999.3541882879,13.2087276948574,36415853.2175955,1,5.90901471436932e-05,1.58369929970646,445,256,2022,12,1,17,0,4.1
22839,3088534.65097027,42012480.8405973,-4834.35490219407,13.0085827492122,36775463.346547,1,9.0191043497501e-05,1.58565067677389,473,256,2022,12,1,17,0,4.1
28786,3894202.7833975,41978287.9752401,-7099.41612523041,11.595287351825,36738129.0210322,1,2.86284635327416e-05,1.56373514040775,152,256,2022,12,1,17,0,4.1
30580,3141857.66799427,45892792.270591,-6757.1642688701,14.7034072735191,40654705.9188296,1,3.42889712746373e-05,1.58292148088263,433,256,2022,12,1,17,0,4.1
32483,3479754.16563876,19832955.2981198,-4723.30752965483,17.5746534133901,14592704.4382008,1,0.000234902641139138,1.58142073975055,411,253,2022,12,1,17,0,4.1
38187,3710400.92948256,39551947.7507252,438768.275528454,17.9796947020761,34313866.7735123,1,0.0130248242610922,1.56859263338856,224,65,2022,12,1,17,0,4.1
40141,3563412.42362625,42011569.6586718,-14795.2908289853,11.706073698616,36770564.6834939,1,-0.00018069122980033,1.57273749320608,284,259,2022,12,1,17,0,4.1
43463,4160127.19208275,41953534.6801687,-2634.18764511592,11.7939456982914,36716218.7044936,1,0.000150260154295135,1.55648780102678,46,254,2022,12,1,17,0,4.1
