index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3067424.99480085,42343672.7635743,-3117.29635273147,12.6081174418092,37105744.5044178,1,0.000135563932834119,1.5860420871812,479,255,2022,12,1,17,0,8.5
11158,3943797.26062564,32434023.200899,-3511.76982181261,13.2116775051711,27193557.6583782,1,0.000170471523143759,1.55937098613612,88,254,2022,12,1,17,0,8.5
14318,4221758.19088243,42001876.4985887,-4671.91896388036,12.6935025757251,36764348.7077585,1,9.45366409726263e-05,1.55478421168916,21,255,2022,12,1,17,0,8.5
15139,3151562.61146177,41654898.9888227,-3689.05893061773,13.2087270525478,36415842.4465984,1,0.000122431276446226,1.58402023594042,449,255,2022,12,1,17,0,8.5
22839,3075471.13048883,42013423.7826678,-1411.01595249769,13.0085796959124,36775411.6377347,1,0.000183178944252647,1.58596022544955,478,254,2022,12,1,17,0,8.5
28786,3880729.50118668,41979532.9367612,-7075.39182100953,11.5952872114247,36738126.6456867,1,2.91823582232033e-05,1.56405610800603,157,256,2022,12,1,17,0,8.5
30580,3135641.02905079,45904059.2931218,-5229.1084209778,14.7039496496366,40664861.5366178,1,7.17668390922869e-05,1.58302997833265,435,256,2022,12,1,17,0,8.5
32483,3457565.09428921,19832638.6993398,-915.828214433036,17.5744675400644,14591455.6507765,1,0.000495609845088671,1.58282717080472,432,250,2022,12,1,17,0,8.5
38187,3699217.04110845,39550862.0295994,438655.584902319,17.9795508819011,34311594.1431093,1,0.0130222952754409,1.56886944683831,228,65,2022,12,1,17,0,8.5
40141,3549931.18598811,42012710.0119765,-14769.690102251,11.7060736502235,36770563.8640507,1,-0.000180094957734429,1.57305838759298,289,259,2022,12,1,17,0,8.5
43463,4146662.36189776,41954864.9435582,-2609.02889893436,11.7939455552923,36716216.2866212,1,0.000150845285143637,1.55680875395523,50,254,2022,12,1,17,0,8.5
