index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3083041.33771644,42342532.7209698,-6099.07618650467,12.6081193376066,37105776.898819,1,5.53219592165594e-05,1.58567473607637,474,256,2022,12,1,17,0,3.3
11158,3962022.06200109,32426418.0977262,-7276.98387568131,13.2111954093326,27187521.0020648,1,3.2178608198814e-05,1.55877117608476,79,256,2022,12,1,17,0,3.3
14318,4237243.4810964,42000309.984227,-8260.75087786789,12.6935043453982,36764378.6686233,1,-2.96238968423521e-06,1.55441703455808,15,256,2022,12,1,17,0,3.3
15139,3167360.91092761,41653713.9585832,-6419.40781043963,13.2087278118131,36415855.1788465,1,4.75735814374889e-05,1.58364094771647,444,256,2022,12,1,17,0,3.3
22839,3090909.80229822,42012308.9306379,-5456.78012252994,13.0085833046369,36775472.7528882,1,7.32841793698911e-05,1.58559439529379,473,256,2022,12,1,17,0,3.3
28786,3896652.42802412,41978061.1541134,-7103.78410206189,11.5952873773586,36738129.4530178,1,2.85277550990549e-05,1.5636767826675,151,256,2022,12,1,17,0,3.3
30580,3142987.93924135,45890743.330197,-7034.99255053955,14.7033086304103,40652859.1674276,1,2.7472801033601e-05,1.58290174801781,433,256,2022,12,1,17,0,3.3
32483,3483788.18944841,19833010.8471297,-5415.5761254257,17.574687393479,14592932.7448152,1,0.000187506130550292,1.58116507384986,408,254,2022,12,1,17,0,3.3
38187,3712434.31470853,39552144.6315738,438788.758931756,17.9797208386181,34314279.7964064,1,0.0130252839383052,1.56854230783559,223,65,2022,12,1,17,0,3.3
40141,3565863.51836531,42011361.8569818,-14799.9453429886,11.7060737074175,36770564.8325319,1,-0.000180799640901177,1.57267914877375,283,259,2022,12,1,17,0,3.3
43463,4162575.29703749,41953292.3499103,-2638.76193353413,11.7939457242967,36716219.1441994,1,0.000150153765214306,1.5564294459538,45,254,2022,12,1,17,0,3.3
