index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3068626.2673156,42343585.2797368,-3346.66405318993,12.6081175875672,37105746.9950548,1,0.00012939146888682,1.58601382939132,479,255,2022,12,1,17,0,8.1
11158,3945199.21176973,32433438.5488258,-3801.40172539057,13.2116404217716,27193093.2638362,1,0.000159835786189216,1.55932485558467,87,254,2022,12,1,17,0,8.1
14318,4222949.38855672,42001756.2111411,-4947.98298757837,12.6935027117678,36764351.0109834,1,8.70367101851322e-05,1.55475596727479,20,255,2022,12,1,17,0,8.1
15139,3152777.88183974,41654808.0513027,-3899.08579203561,13.2087271108733,36415843.4246691,1,0.000116672990810131,1.58399105989891,449,255,2022,12,1,17,0,8.1
22839,3076658.73639887,42013338.2398732,-1722.22859560677,13.0085799733777,36775416.3367129,1,0.000174725488513338,1.58593208462336,478,254,2022,12,1,17,0,8.1
28786,3881954.36156015,41979419.9370917,-7077.57587881398,11.595287224186,36738126.8615869,1,2.91320042797893e-05,1.56402692913158,156,256,2022,12,1,17,0,8.1
30580,3136206.18832125,45903035.1686454,-5368.0226080325,14.7039003539706,40663938.4045553,1,6.83605339478621e-05,1.58302011725645,435,256,2022,12,1,17,0,8.1
32483,3459582.41800093,19832668.2559873,-1261.96278612168,17.5744843664814,14591568.6943195,1,0.000471907357004139,1.58269929467499,430,250,2022,12,1,17,0,8.1
38187,3700233.77706914,39550960.9326806,438665.831735944,17.9795639613015,34311800.816116,1,0.0130225252364501,1.5688442803767,227,65,2022,12,1,17,0,8.1
40141,3551156.76817024,42012606.5222366,-14772.0175039226,11.7060736546217,36770563.9385269,1,-0.000180149165054989,1.57302921537535,288,259,2022,12,1,17,0,8.1
43463,4147886.455036,41954744.1890586,-2611.31606881977,11.7939455682901,36716216.5063921,1,0.000150792092067109,1.55677957641438,50,254,2022,12,1,17,0,8.1
