index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3065022.44210265,42343847.6253746,-2658.56094420737,12.6081171503293,37105739.5237639,1,0.00014790886287278,1.58609860276726,480,255,2022,12,1,17,0,9.3
11158,3940993.33670704,32435192.3271316,-2932.50599597147,13.2117516715207,27194486.4656238,1,0.000191741907161229,1.55946324289827,89,253,2022,12,1,17,0,9.3
14318,4219375.78479699,42002116.9666539,-4119.79090483366,12.6935023036828,36764344.1020375,1,0.000109536505132584,1.55484070052777,21,254,2022,12,1,17,0,9.3
15139,3149132.06243532,41655080.7545355,-3269.00519828736,13.2087269359364,36415840.4911238,1,0.000133947848346316,1.58407858803561,450,255,2022,12,1,17,0,9.3
22839,3073095.91079838,42013594.7607291,-788.590662911135,13.0085791410465,36775402.2408724,1,0.000200085861772509,1.58601650712448,479,254,2022,12,1,17,0,9.3
28786,3878279.77053176,41979758.8289087,-7071.0236873362,11.5952871859036,36738126.2139104,1,2.92830660378072e-05,1.56411446575607,158,256,2022,12,1,17,0,9.3
30580,3134510.70435103,45906107.4519117,-4951.28003661099,14.7040482342187,40666707.7372052,1,7.8578985309984e-05,1.58304969908855,435,256,2022,12,1,17,0,9.3
32483,3453530.36580676,19832579.1209709,-223.55905312713,17.5744339299435,14591229.8533348,1,0.000543015912922233,1.58308293430652,436,249,2022,12,1,17,0,9.3
38187,3697183.55789833,39550664.1027344,438635.089896371,17.9795247201967,34311180.7549507,1,0.0130218353214839,1.56891978072344,228,65,2022,12,1,17,0,9.3
40141,3547480.01256287,42012916.8842097,-14765.0352612068,11.7060736414277,36770563.7151095,1,-0.000179986542632485,1.57311673202864,290,259,2022,12,1,17,0,9.3
43463,4144214.1650348,41955106.3454347,-2604.45455250404,11.793945529298,36716215.8471007,1,0.000150951670913868,1.55686710903805,51,254,2022,12,1,17,0,9.3
