index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3072830.70096986,42343278.8083854,-4149.45098158325,12.6081180978156,37105755.7139121,1,0.000107787850784611,1.58591492714332,477,255,2022,12,1,17,0,6.7
11158,3950105.9839457,32431391.7995251,-4815.11332980267,13.2115106286951,27191467.9306371,1,0.000122607845999144,1.5591633872591,85,254,2022,12,1,17,0,6.7
14318,4227118.5522153,42001334.9246472,-5914.20703595919,12.6935031880301,36764359.074183,1,6.07869593180654e-05,1.55465711185038,19,255,2022,12,1,17,0,6.7
15139,3157031.30643443,41654489.4829996,-4634.17977892935,13.2087273151171,36415846.8496661,1,9.65189928170017e-05,1.58388894378553,448,256,2022,12,1,17,0,6.7
22839,3080815.33640745,42013038.557832,-2811.47283320702,13.0085809446753,36775432.7860078,1,0.000145138409398763,1.5858335917908,476,255,2022,12,1,17,0,6.7
28786,3886241.34684058,41979024.156872,-7085.22003367799,11.5952872688543,36738127.6173012,1,2.89557652891844e-05,1.56392480307395,155,256,2022,12,1,17,0,6.7
30580,3138184.22959235,45899450.4962782,-5854.22223425533,14.7037278014181,40660707.2755327,1,5.64372475223459e-05,1.58298559982327,434,256,2022,12,1,17,0,6.7
32483,3466642.83796867,19832770.4835783,-2473.43369380302,17.5745433710384,14591965.1069147,1,0.000388951525150686,1.58225175775093,424,251,2022,12,1,17,0,6.7
38187,3703792.32328189,39551306.7766283,438701.69213948,17.9796097315812,34312524.061008,1,0.0130233300161504,1.56875620028553,226,65,2022,12,1,17,0,6.7
40141,3555446.282005,42012244.0266262,-14780.1633107749,11.7060736700172,36770564.199223,1,-0.000180338889466325,1.57292711261465,287,259,2022,12,1,17,0,6.7
43463,4152170.75321223,41954321.2671143,-2619.32114590375,11.7939456137858,36716217.2756465,1,0.000150605915295316,1.55667745502442,48,254,2022,12,1,17,0,6.7
