index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3084242.57690479,42342444.7783483,-6328.44383579959,12.6081194835217,37105779.3921425,1,4.91495050375024e-05,1.5856464783137,473,256,2022,12,1,17,0,2.9
11158,3963423.91914283,32425832.6745807,-7566.61564773658,13.2111583239957,27187056.6863524,1,2.15381490274571e-05,1.5587250267178,78,256,2022,12,1,17,0,2.9
14318,4238434.63214807,42000189.2338586,-8536.81482878267,12.6935044816272,36764380.9750049,1,-1.04623086903409e-05,1.55438879018624,15,256,2022,12,1,17,0,2.9
15139,3168576.14536539,41653622.5473192,-6629.4346131846,13.2087278703109,36415856.1598053,1,4.18152989949416e-05,1.58361177172752,443,256,2022,12,1,17,0,2.9
22839,3092097.37400732,42012222.9218957,-5767.99272585013,13.0085835823815,36775477.4566056,1,6.48307504600909e-05,1.58556625456495,472,256,2022,12,1,17,0,2.9
28786,3897877.24536308,41977947.6899562,-7105.96808140913,11.595287390126,36738129.6690228,1,2.8477400846955e-05,1.56364760379794,151,256,2022,12,1,17,0,2.9
30580,3143553.07177566,45889718.8148939,-7173.90668446255,14.7032593054773,40651935.759938,1,2.40644836110321e-05,1.58289188088639,433,257,2022,12,1,17,0,2.9
32483,3485805.16054597,19833038.3892625,-5761.71036162951,17.5747044048528,14593047.0428061,1,0.000163808433445669,1.58103724654222,406,254,2022,12,1,17,0,2.9
38187,3713451.00165804,39552243.0116563,438798.999963982,17.9797339054375,34314486.2867801,1,0.0130255137609496,1.56851714553951,222,65,2022,12,1,17,0,2.9
40141,3567089.06118407,42011257.9025152,-14802.2725811012,11.7060737118186,36770564.9070565,1,-0.000180853846220272,1.57264997655779,283,259,2022,12,1,17,0,2.9
43463,4163799.34420129,41953171.1312217,-2641.04907437549,11.7939457373,36716219.364063,1,0.000150100570483382,1.55640026841788,44,254,2022,12,1,17,0,2.9
