index,XGcrsMeters,YGcrsMeters,ZGcrsMeters,magnitude,distance,shadowFactor,declination,rightAscension,matrixX,matrixY,year,month,day,hour,minute,second
10855,3071629.43741095,42343366.4157429,-3920.0832917193,12.6081179520153,37105753.2225517,1,0.000113960312185369,1.58594318492584,478,255,2022,12,1,17,0,7.1
11158,3948704.05806277,32431976.6591753,-4525.48145282168,13.2115477126181,27191932.3039782,1,0.000133244854432473,1.5592095228753,86,254,2022,12,1,17,0,7.1
14318,4225927.36707647,42001455.336729,-5638.14302796682,12.6935030519373,36764356.7701081,1,6.82868870347635e-05,1.55468535625325,19,255,2022,12,1,17,0,7.1
15139,3155816.04571497,41654580.5480675,-4424.15293025008,13.2087272567451,36415845.8708178,1,0.000102277277675702,1.58391811981286,448,255,2022,12,1,17,0,7.1
22839,3079627.73968846,42013124.2260754,-2500.26019638456,13.0085806671348,36775428.0857535,1,0.00015359185802907,1.58586173259073,476,255,2022,12,1,17,0,7.1
28786,3885016.49803604,41979137.2815976,-7083.03599696581,11.5952872560913,36738127.4013728,1,2.90061193164026e-05,1.56395398194709,155,256,2022,12,1,17,0,7.1
30580,3137619.07751173,45900474.7259563,-5715.3080599849,14.7037771049606,40661630.4817317,1,5.98440942067631e-05,1.58299546252907,434,256,2022,12,1,17,0,7.1
32483,3464625.60895475,19832741.4694408,-2127.29916749527,17.5745264948023,14591851.7255177,1,0.000412652733891564,1.5823796207546,425,251,2022,12,1,17,0,7.1
38187,3702775.60050027,39551208.0143626,438691.446867706,17.9795966555682,34312317.437171,1,0.0130231000923993,1.56878136562519,226,65,2022,12,1,17,0,7.1
40141,3554220.71040338,42012347.6414863,-14777.8359531054,11.7060736656183,36770564.1247338,1,-0.000180284682683868,1.57295628483183,287,259,2022,12,1,17,0,7.1
43463,4150946.67243442,41954442.1465896,-2617.03398380556,11.7939456007865,36716217.0558507,1,0.000150659108817996,1.55670663256393,49,254,2022,12,1,17,0,7.1
